,fit_time,score_time,test_score,train_score
0,33.10054659843445,0.03470039367675781,-0.09192147980369951,-0.09303477891557736
1,33.085450887680054,0.035230159759521484,-0.09654586636466592,-0.09301118399320467
2,1.4786169528961182,0.030541658401489258,-0.09239335598338996,-0.09390779104336747
3,1.4504823684692383,0.0313420295715332,-0.08975084937712344,-0.09348308244065877
4,1.4257311820983887,0.027546405792236328,-0.09833899584748962,-0.09310556368269549
5,1.446828842163086,0.026485443115234375,-0.09409211023027557,-0.09374262658675853
6,1.4256000518798828,0.027122020721435547,-0.09333710834277086,-0.09296399414845925
7,1.4403660297393799,0.02649235725402832,-0.09220460551151378,-0.09298758907083196
8,1.4595656394958496,0.027274370193481445,-0.09201585503963759,-0.09426171487895804
9,1.4482450485229492,0.027190685272216797,-0.0928652321630804,-0.09419093011183993
10,1.5025503635406494,0.02750110626220703,-0.09144960362400906,-0.09369543674201312
11,1.462235927581787,0.02769780158996582,-0.09182710456776141,-0.09367184181964042
12,1.4160912036895752,0.025864601135253906,-0.09314835787089468,-0.09119437497050635
13,1.4511237144470215,0.025262117385864258,-0.09711211778029445,-0.09246850077863243
14,1.7384815216064453,0.028146743774414062,-0.0947527368818422,-0.09258647539049597
15,1.5441186428070068,0.027187347412109375,-0.09597961494903737,-0.0923033363220235
16,1.4130935668945312,0.025716781616210938,-0.09966024915062288,-0.09046293237695248
17,1.5084991455078125,0.026375770568847656,-0.09220460551151378,-0.09414374026709452
18,1.5090386867523193,0.02903294563293457,-0.09078897697244243,-0.09574819498843849
19,1.4685535430908203,0.029439210891723633,-0.09465836164590412,-0.09164267849558774
20,1.4938161373138428,0.029675006866455078,-0.09645149112872782,-0.09168986834033316
21,1.4596340656280518,0.028975486755371094,-0.0928652321630804,-0.09437968949082158
22,1.4490208625793457,0.02960491180419922,-0.09428086070215176,-0.09263366523524137
23,1.4302349090576172,0.03897547721862793,-0.09314835787089468,-0.09291680430371384
24,1.5792038440704346,0.03083634376525879,-0.0929596073990185,-0.09336510782879524
25,1.5580480098724365,0.03211021423339844,-0.09645149112872782,-0.09345948751828606
26,1.5211105346679688,0.027946949005126953,-0.0909777274443186,-0.09430890472370346
27,1.469191074371338,0.026720762252807617,-0.09277085692714232,-0.09261007031286866
28,1.4069595336914062,0.02774214744567871,-0.08795771989429974,-0.09603133405691096
29,1.4743084907531738,0.02367377281188965,-0.09588523971309929,-0.09367184181964042
