,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__booster,param_classifier__eta,param_classifier__gamma,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
133,14.748098802566528,1.0968777856412144,0.029779577255249025,0.01503040764468461,gbtree,0.1,0.00025,7,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.00025, 'classifier__max_depth': 7, 'classifier__n_estimators': 125}",0.9421156271914314,0.9571031746962568,0.9608423260570236,0.8967445808259071,0.9653514430960903,0.8794037933404828,0.868187939328879,0.8996919693127469,0.8493059105765475,0.9689154818394979,0.9187662246264863,0.04272180287748081,40
134,17.352557849884032,2.635796927970917,0.030486321449279784,0.005889771694543912,gbtree,0.1,0.00025,7,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.00025, 'classifier__max_depth': 7, 'classifier__n_estimators': 150}",0.9477187927244783,0.9567349141564091,0.9644114045007796,0.89633272791627,0.9660996933107278,0.8750952381098782,0.8725704899344824,0.9048423445042302,0.8387165586571171,0.9672281267938581,0.918975029060823,0.04483103663475864,35
135,7.580157995223999,0.5879340043040663,0.020746469497680664,0.00135678862405405,gbtree,0.1,0.00025,8,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 50}",0.938376444359426,0.953728549832408,0.9344341735396715,0.9025555806787458,0.9707919237892837,0.8666345875756042,0.8773375530523668,0.9033815665662425,0.842428677088409,0.9694885049049417,0.9159157561387097,0.04220369316056525,88
136,12.004665064811707,0.4429944725240159,0.03212103843688965,0.012873863658235219,gbtree,0.1,0.00025,8,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 75}",0.9443077419159825,0.9535419293027941,0.9469116910644375,0.8883640805926475,0.9647832683681609,0.875487474729842,0.8778993594788342,0.898678632807595,0.8362805688086378,0.9786665787392901,0.9164921325808221,0.04470193261558622,66
137,14.458383345603943,0.18622038546312017,0.028455090522766114,0.0045159316893305605,gbtree,0.1,0.00025,8,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 100}",0.9355353417070184,0.9535301230267593,0.9527522763713178,0.896053703008622,0.9627144604284189,0.8768594307320711,0.8827037541077216,0.8914043378450206,0.8347081297633642,0.9775426819692444,0.9163804238959559,0.044001089193773275,69
138,16.04827961921692,1.4687753943709254,0.030999374389648438,0.005119997175132554,gbtree,0.1,0.00025,8,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 125}",0.9336807500199791,0.9574643713283125,0.959148769113148,0.8964107976793092,0.9621506189295129,0.8672266139176585,0.881525949560377,0.901001798123585,0.8393399298263856,0.976043889990641,0.9173993488488911,0.044341897205056824,54
139,20.296811127662657,0.8061403479944095,0.031357192993164064,0.0038306263155724403,gbtree,0.1,0.00025,8,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.00025, 'classifier__max_depth': 8, 'classifier__n_estimators': 150}",0.9342354833625132,0.957655212367113,0.9634721356583847,0.8939987511237203,0.965155911157507,0.8721498862609347,0.8842061823519171,0.9061583320219654,0.832632376181803,0.9726704106462354,0.9182334681132094,0.04512649097654182,46
140,3.9296956062316895,0.9692881993739881,0.015024948120117187,0.003773264412453816,gbtree,0.1,0.0005,5,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9418032557179906,0.9454972295217099,0.9133201283838615,0.8939675177518307,0.9543186844782553,0.9359242549673699,0.8777894997586863,0.8608995316323335,0.8495872642618173,0.9891500440283432,0.9162257410502196,0.04260396556605561,76
141,5.71941225528717,1.191678158774854,0.0216935396194458,0.00820486081912236,gbtree,0.1,0.0005,5,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 75}",0.9410547445375146,0.9479203985980432,0.9246286313542451,0.8707437515918789,0.959923715188852,0.936303283437408,0.870085785020225,0.8725150520315466,0.8360259405964136,0.9878401644332154,0.9147041466789343,0.04652942329952623,100
142,9.807602953910827,0.9369592469062425,0.025042462348937988,0.005000759285725531,gbtree,0.1,0.0005,5,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.9388069573768052,0.9510950045463227,0.9329206807710885,0.8831968999725565,0.9615982287601583,0.9347834611311263,0.8471263121349254,0.8764979054894437,0.8423726784844842,0.9807246071433751,0.9149122735810284,0.04631264669918399,97
