,fit_time,score_time,test_score,train_score
0,33.352566957473755,0.041814327239990234,-0.09956587391468479,-0.09263366523524137
1,33.241286754608154,0.0346376895904541,-0.09597961494903737,-0.09176065310745128
2,1.4660882949829102,0.028835296630859375,-0.09465836164590412,-0.09350667736303148
3,1.4806547164916992,0.027371644973754883,-0.09616836542091355,-0.09430890472370346
4,1.4506943225860596,0.026251792907714844,-0.09144960362400906,-0.09308196876032278
5,1.4845130443572998,0.028512001037597656,-0.0928652321630804,-0.09239771601151432
6,1.5776820182800293,0.0287473201751709,-0.09616836542091355,-0.09166627341796045
7,1.564100742340088,0.02957606315612793,-0.08946772366930918,-0.09430890472370346
8,1.5658016204833984,0.027932167053222656,-0.09154397885994715,-0.09395498088811288
9,1.5825917720794678,0.024831771850585938,-0.09267648169120422,-0.09499315747251191
10,1.4702913761138916,0.03069329261779785,-0.09541336353340883,-0.09199660233117833
11,1.490231990814209,0.026276588439941406,-0.09786711966779917,-0.09407295549997641
12,1.463111162185669,0.025861024856567383,-0.08946772366930918,-0.09249209570100514
13,1.4720489978790283,0.02570176124572754,-0.09362023405058513,-0.09121796989287906
14,1.4226245880126953,0.02573251724243164,-0.09144960362400906,-0.09268085507998679
15,1.4313702583312988,0.02564239501953125,-0.09050585126462816,-0.09390779104336747
16,1.4198765754699707,0.027544736862182617,-0.09607399018497546,-0.09390779104336747
17,1.458113193511963,0.02633953094482422,-0.09022272555681389,-0.0931527535274409
18,1.4630122184753418,0.027384519577026367,-0.09173272933182333,-0.09511113208437544
19,1.4643137454986572,0.02637004852294922,-0.09815024537561344,-0.09145391911660611
20,1.4031412601470947,0.028423070907592773,-0.09899962249905625,-0.09213817186541456
21,1.4836561679840088,0.02869129180908203,-0.09362023405058513,-0.09348308244065877
22,1.648655891418457,0.029180049896240234,-0.08937334843337108,-0.09442687933556698
23,1.6340391635894775,0.02738022804260254,-0.09994337485843714,-0.09171346326270587
24,1.5122978687286377,0.028631210327148438,-0.0891845979614949,-0.09225614647727809
25,1.5251569747924805,0.028102636337280273,-0.09597961494903737,-0.09213817186541456
26,1.4589416980743408,0.02939152717590332,-0.09446961117402794,-0.09251569062337785
27,1.5499210357666016,0.02931499481201172,-0.09456398640996602,-0.0918550327969421
28,1.5270862579345703,0.029413223266601562,-0.09418648546621367,-0.09336510782879524
29,1.4813203811645508,0.02137589454650879,-0.09541336353340883,-0.09338870275116795
