,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__booster,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,15.436380290985108,15.629974217155217,0.02671353816986084,0.005195680425537809,gblinear,{'classifier__booster': 'gblinear'},0.7757286444435741,0.794558347524868,0.7552994848054384,0.7733812940885519,0.9153964345095209,0.8587395778332174,0.8629673832055754,0.923499757227651,0.7200050176378919,0.9779018897865571,0.8357477831062846,0.08036068563199908,3
1,81.2588211774826,9.147943677026383,0.4129165172576904,0.05850428142593333,dart,{'classifier__booster': 'dart'},0.8123268947756687,0.8668893901371949,0.718709787094675,0.8967374142263109,0.9807414004354754,0.8849161190321877,0.9086626345001813,0.9365385748870815,0.899237465583917,0.9169311655689776,0.8821690846241669,0.06850131963824235,1
2,40.3397839307785,7.054884018338007,0.027359914779663087,0.00497825742141477,gbtree,{'classifier__booster': 'gbtree'},0.8123268947756687,0.8668893901371949,0.718709787094675,0.8967374142263109,0.9807414004354754,0.8849161190321877,0.9086626345001813,0.9365385748870815,0.899237465583917,0.9169311655689776,0.8821690846241669,0.06850131963824235,1
