,fit_time,score_time,test_score,train_score
0,33.1589241027832,0.034716129302978516,-0.09343148357870895,-0.09164267849558774
1,33.13930296897888,0.034018516540527344,-0.0910721026802567,-0.0936010570525223
2,1.4259297847747803,0.028797626495361328,-0.09022272555681389,-0.09428530980133075
3,1.4375040531158447,0.028165817260742188,-0.09352585881464703,-0.0927044500023595
4,1.4077680110931396,0.025775909423828125,-0.09409211023027557,-0.09305837383795007
5,1.4286367893218994,0.025531530380249023,-0.1004152510381276,-0.08994384408475296
6,1.4185981750488281,0.026622772216796875,-0.0929596073990185,-0.09220895663253267
7,1.423532247543335,0.025609254837036133,-0.09352585881464703,-0.0923505261667689
8,1.430476427078247,0.026705265045166016,-0.08975084937712344,-0.09369543674201312
9,1.4425995349884033,0.027792930603027344,-0.09229898074745187,-0.09289320938134113
10,1.4030811786651611,0.027391910552978516,-0.09682899207248018,-0.0931999433721863
11,1.4022679328918457,0.024539470672607422,-0.09446961117402794,-0.0918786277193148
12,1.4173743724822998,0.03336358070373535,-0.09211023027557569,-0.09268085507998679
13,1.4073379039764404,0.02642083168029785,-0.09333710834277086,-0.09183143787456939
14,1.4595861434936523,0.027297019958496094,-0.09531898829747075,-0.09244490585625974
15,1.4351189136505127,0.02576279640197754,-0.09465836164590412,-0.09194941248643292
16,1.4612319469451904,0.02753162384033203,-0.0928652321630804,-0.0922797413996508
17,1.3908095359802246,0.027783870697021484,-0.09258210645526614,-0.09327072813930443
18,1.4544010162353516,0.028949499130249023,-0.09739524348810873,-0.09350667736303148
19,1.4369168281555176,0.024879932403564453,-0.09258210645526614,-0.09461563871454863
20,1.4293286800384521,0.02694082260131836,-0.09616836542091355,-0.0923505261667689
21,1.4138514995574951,0.02906656265258789,-0.08871272178180445,-0.09310556368269549
22,1.4076330661773682,0.027624130249023438,-0.09513023782559456,-0.0927044500023595
23,1.4676074981689453,0.025675535202026367,-0.09333710834277086,-0.09371903166438582
24,1.5151910781860352,0.02884960174560547,-0.0947527368818422,-0.09213817186541456
25,1.587557315826416,0.02767348289489746,-0.08956209890524726,-0.09279882969185031
26,1.5053246021270752,0.029917478561401367,-0.09003397508493771,-0.09303477891557736
27,1.5178403854370117,0.027228116989135742,-0.09380898452246131,-0.0949695625501392
28,1.4133329391479492,0.02782130241394043,-0.09031710079275199,-0.09334151290642254
29,1.4519827365875244,0.022104740142822266,-0.09362023405058513,-0.09480439809353028
