,fit_time,score_time,test_score,train_score
0,48.39031100273132,0.03808236122131348,-0.003491883729709324,-0.0008730121277900996
1,48.70915150642395,0.04377126693725586,-0.003680634201585504,-0.0009673918172809212
2,16.31131887435913,0.028042316436767578,-0.003020007550018875,-0.000896607050162805
3,16.282902717590332,0.05590462684631348,-0.002359380898452246,-0.0010381765843990372
4,16.46383285522461,0.03895211219787598,-0.003775009437523594,-0.0008022273606719834
5,16.879552602767944,0.029266357421875,-0.004058135145337863,-0.000896607050162805
6,17.481733560562134,0.04197955131530762,-0.0033975084937712344,-0.0009909867396536264
7,18.50676393508911,0.030366897583007812,-0.003020007550018875,-0.0008730121277900996
8,18.916457176208496,0.06102919578552246,-0.004058135145337863,-0.0008494172054173941
9,19.07564377784729,0.04200148582458496,-0.0032087580218950547,-0.0009673918172809212
10,24.915092945098877,0.03875470161437988,-0.0029256323140807853,-0.0009909867396536264
11,24.451858520507812,0.03774666786193848,-0.0038693846734616836,-0.0008730121277900996
12,23.994726181030273,0.0349583625793457,-0.003491883729709324,-0.0009437968949082158
13,23.881263971328735,0.048693180084228516,-0.0029256323140807853,-0.0008730121277900996
14,23.472472667694092,0.034233808517456055,-0.003114382785956965,-0.0009673918172809212
15,22.97353458404541,0.033754587173461914,-0.003963759909399773,-0.0009437968949082158
16,22.699936389923096,0.0339207649230957,-0.004341260853152133,-0.0008494172054173941
17,22.801732063293457,0.0359196662902832,-0.003303133257833145,-0.0009673918172809212
18,23.34618592262268,0.03838086128234863,-0.0029256323140807853,-0.0010853664291444482
19,22.941417932510376,0.03164792060852051,-0.002453756134390336,-0.0009437968949082158
20,23.747077703475952,0.03512001037597656,-0.003775009437523594,-0.0008258222830446887
21,23.496274709701538,0.03539562225341797,-0.003491883729709324,-0.0010617715067717428
22,23.763080835342407,0.030174732208251953,-0.004152510381275953,-0.0009437968949082158
23,23.424242734909058,0.03878378868103027,-0.003680634201585504,-0.0009202019725355104
24,22.44452404975891,0.03482699394226074,-0.002359380898452246,-0.0009909867396536264
25,22.467390775680542,0.030895471572875977,-0.003303133257833145,-0.0009909867396536264
26,16.733354330062866,0.03563117980957031,-0.0026425066062665155,-0.0010145816620263318
27,16.798824787139893,0.034305572509765625,-0.0026425066062665155,-0.0010381765843990372
28,22.42150640487671,0.033093929290771484,-0.003303133257833145,-0.0010381765843990372
29,22.269039154052734,0.0343172550201416,-0.0033975084937712344,-0.0009202019725355104
